method,offset,target,flowdroid-trans,flowdroid-direct,flowdroid-trans#depth_from_main,flowdroid-trans#src_node_in_deg,flowdroid-trans#dest_node_out_deg,flowdroid-trans#dest_node_in_deg,flowdroid-trans#src_node_out_deg,flowdroid-trans#repeated_edges,flowdroid-trans#node_disjoint_paths_from_main,flowdroid-trans#edge_disjoint_paths_from_main,flowdroid-trans#fanout,flowdroid-trans#graph_node_count,flowdroid-trans#graph_edge_count,flowdroid-trans#graph_avg_deg,flowdroid-trans#graph_avg_edge_fanout,flowdroid-direct#depth_from_main,flowdroid-direct#src_node_in_deg,flowdroid-direct#dest_node_out_deg,flowdroid-direct#dest_node_in_deg,flowdroid-direct#src_node_out_deg,flowdroid-direct#repeated_edges,flowdroid-direct#node_disjoint_paths_from_main,flowdroid-direct#edge_disjoint_paths_from_main,flowdroid-direct#fanout,flowdroid-direct#graph_node_count,flowdroid-direct#graph_edge_count,flowdroid-direct#graph_avg_deg,flowdroid-direct#graph_avg_edge_fanout,wiretap
"<androidx.drawerlayout.widget.DrawerLayout: void updateChildrenImportantForAccessibility(android.view.View,boolean)>",0,<androidx.core.view.ViewCompat: void <clinit>()>,1.0,1.0,7.0,3.0,1.0,81.0,5.0,1.0,1.0,-1.0,5.0,11433.0,64288.0,5.623021079331759,125.49206694873072,7.0,3.0,1.0,81.0,5.0,1.0,1.0,-1.0,5.0,11433.0,64288.0,5.623021079331759,125.49206694873072,0
"<androidx.drawerlayout.widget.DrawerLayout$ViewDragCallback: int clampViewPositionHorizontal(android.view.View,int,int)>",0,"<androidx.drawerlayout.widget.DrawerLayout: boolean checkDrawerViewAbsoluteGravity(android.view.View,int)>",1.0,1.0,9.0,1.0,1.0,8.0,4.0,1.0,1.0,-1.0,4.0,11433.0,64288.0,5.623021079331759,125.49206694873072,9.0,1.0,1.0,8.0,4.0,1.0,1.0,-1.0,4.0,11433.0,64288.0,5.623021079331759,125.49206694873072,1
"<androidx.customview.widget.ViewDragHelper: void dragTo(int,int,int,int)>",0,"<androidx.drawerlayout.widget.DrawerLayout$ViewDragCallback: void onViewPositionChanged(android.view.View,int,int,int,int)>",1.0,1.0,8.0,1.0,13.0,1.0,14.0,1.0,1.0,-1.0,14.0,11433.0,64288.0,5.623021079331759,125.49206694873072,8.0,1.0,13.0,1.0,14.0,1.0,1.0,-1.0,14.0,11433.0,64288.0,5.623021079331759,125.49206694873072,0
"<com.bluegolf.android.v6.StorageUtil: java.io.File[] findFiles(android.content.Context,java.lang.String,java.lang.String)>",0,"<com.bluegolf.android.v6.StorageUtil$1: void <init>(java.lang.String,java.lang.String)>",1.0,1.0,5.0,2.0,1.0,1.0,5.0,1.0,1.0,-1.0,5.0,11433.0,64288.0,5.623021079331759,125.49206694873072,5.0,2.0,1.0,1.0,5.0,1.0,1.0,-1.0,5.0,11433.0,64288.0,5.623021079331759,125.49206694873072,1
<com.bluegolf.android.v6.CameraUI: void <init>(android.app.Activity)>,0,"<androidx.core.content.ContextCompat: int checkSelfPermission(android.content.Context,java.lang.String)>",1.0,1.0,3.0,2.0,4.0,1.0,4.0,1.0,1.0,-1.0,4.0,11433.0,64288.0,5.623021079331759,125.49206694873072,3.0,2.0,4.0,1.0,4.0,1.0,1.0,-1.0,4.0,11433.0,64288.0,5.623021079331759,125.49206694873072,1
<androidx.drawerlayout.widget.DrawerLayout: boolean onTouchEvent(android.view.MotionEvent)>,0,<androidx.drawerlayout.widget.DrawerLayout: int getDrawerLockMode(android.view.View)>,1.0,1.0,6.0,3.0,8.0,4.0,10.0,1.0,1.0,-1.0,10.0,11433.0,64288.0,5.623021079331759,125.49206694873072,6.0,3.0,8.0,4.0,10.0,1.0,1.0,-1.0,10.0,11433.0,64288.0,5.623021079331759,125.49206694873072,0
<androidx.drawerlayout.widget.DrawerLayout: boolean onTouchEvent(android.view.MotionEvent)>,0,<androidx.drawerlayout.widget.DrawerLayout: android.view.View findOpenDrawer()>,1.0,1.0,6.0,3.0,3.0,2.0,10.0,1.0,1.0,-1.0,10.0,11433.0,64288.0,5.623021079331759,125.49206694873072,6.0,3.0,3.0,2.0,10.0,1.0,1.0,-1.0,10.0,11433.0,64288.0,5.623021079331759,125.49206694873072,0
"<androidx.drawerlayout.widget.DrawerLayout$ViewDragCallback: void onEdgeTouched(int,int)>",0,<androidx.customview.widget.ViewDragHelper$2: void run()>,1.0,1.0,8.0,1.0,1.0,28.0,113.0,1.0,1.0,-1.0,113.0,11433.0,64288.0,5.623021079331759,125.49206694873072,8.0,1.0,1.0,28.0,113.0,1.0,1.0,-1.0,113.0,11433.0,64288.0,5.623021079331759,125.49206694873072,0
"<androidx.drawerlayout.widget.DrawerLayout$ViewDragCallback: void onEdgeTouched(int,int)>",0,<com.bluegolf.android.v6.RegWizActivity$1: void run()>,1.0,1.0,8.0,1.0,5.0,29.0,113.0,1.0,1.0,-1.0,113.0,11433.0,64288.0,5.623021079331759,125.49206694873072,8.0,1.0,5.0,29.0,113.0,1.0,1.0,-1.0,113.0,11433.0,64288.0,5.623021079331759,125.49206694873072,0
<com.bluegolf.android.v6.BGActivity: void onResume()>,0,<com.bluegolf.android.v6.BGWebViewClient: void setDeep(java.lang.String)>,1.0,1.0,2.0,1.0,0.0,1.0,16.0,1.0,1.0,-1.0,16.0,11433.0,64288.0,5.623021079331759,125.49206694873072,2.0,1.0,0.0,1.0,16.0,1.0,1.0,-1.0,16.0,11433.0,64288.0,5.623021079331759,125.49206694873072,1
<androidx.customview.widget.ViewDragHelper: void releaseViewForPointerUp()>,0,"<androidx.customview.widget.ViewDragHelper: void dispatchViewReleased(float,float)>",1.0,1.0,8.0,1.0,4.0,2.0,5.0,1.0,1.0,-1.0,5.0,11433.0,64288.0,5.623021079331759,125.49206694873072,8.0,1.0,4.0,2.0,5.0,1.0,1.0,-1.0,5.0,11433.0,64288.0,5.623021079331759,125.49206694873072,1
"<androidx.drawerlayout.widget.DrawerLayout: void openDrawer(android.view.View,boolean)>",0,"<androidx.customview.widget.ViewDragHelper: boolean smoothSlideViewTo(android.view.View,int,int)>",1.0,1.0,6.0,1.0,1.0,5.0,24.0,1.0,1.0,-1.0,24.0,11433.0,64288.0,5.623021079331759,125.49206694873072,6.0,1.0,1.0,5.0,24.0,1.0,1.0,-1.0,24.0,11433.0,64288.0,5.623021079331759,125.49206694873072,1
