method,offset,target,flowdroid-trans,flowdroid-direct,flowdroid-trans#depth_from_main,flowdroid-trans#src_node_in_deg,flowdroid-trans#dest_node_out_deg,flowdroid-trans#dest_node_in_deg,flowdroid-trans#src_node_out_deg,flowdroid-trans#repeated_edges,flowdroid-trans#node_disjoint_paths_from_main,flowdroid-trans#edge_disjoint_paths_from_main,flowdroid-trans#fanout,flowdroid-trans#graph_node_count,flowdroid-trans#graph_edge_count,flowdroid-trans#graph_avg_deg,flowdroid-trans#graph_avg_edge_fanout,flowdroid-direct#depth_from_main,flowdroid-direct#src_node_in_deg,flowdroid-direct#dest_node_out_deg,flowdroid-direct#dest_node_in_deg,flowdroid-direct#src_node_out_deg,flowdroid-direct#repeated_edges,flowdroid-direct#node_disjoint_paths_from_main,flowdroid-direct#edge_disjoint_paths_from_main,flowdroid-direct#fanout,flowdroid-direct#graph_node_count,flowdroid-direct#graph_edge_count,flowdroid-direct#graph_avg_deg,flowdroid-direct#graph_avg_edge_fanout,wiretap
<io.flutter.embedding.engine.FlutterJNI$c: io.flutter.embedding.engine.FlutterJNI a()>,0,<io.flutter.embedding.engine.FlutterJNI: void <init>()>,1.0,1.0,7.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,4962.0,23085.0,4.65235792019347,104.92566601689408,7.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,4962.0,23085.0,4.65235792019347,104.92566601689408,1
"<io.flutter.embedding.engine.b: void <init>(android.content.Context,io.flutter.embedding.engine.h.d,io.flutter.embedding.engine.FlutterJNI,io.flutter.plugin.platform.n,java.lang.String[],boolean,boolean)>",0,<io.flutter.embedding.engine.FlutterJNI$c: io.flutter.embedding.engine.FlutterJNI a()>,1.0,1.0,6.0,1.0,2.0,2.0,45.0,1.0,1.0,1.0,45.0,4962.0,23085.0,4.65235792019347,104.92566601689408,6.0,1.0,2.0,2.0,45.0,1.0,1.0,1.0,45.0,4962.0,23085.0,4.65235792019347,104.92566601689408,1
<io.flutter.embedding.engine.f.d: void m()>,0,"<f.a.b: void e(java.lang.String,java.lang.String)>",1.0,1.0,7.0,1.0,0.0,65.0,3.0,1.0,1.0,1.0,3.0,4962.0,23085.0,4.65235792019347,104.92566601689408,7.0,1.0,0.0,65.0,3.0,1.0,1.0,1.0,3.0,4962.0,23085.0,4.65235792019347,104.92566601689408,1
<io.flutter.embedding.engine.j.n: void <init>(io.flutter.embedding.engine.f.d)>,0,<f.a.c.a.f: void <clinit>()>,1.0,1.0,7.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,5.0,4962.0,23085.0,4.65235792019347,104.92566601689408,7.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,5.0,4962.0,23085.0,4.65235792019347,104.92566601689408,0
"<io.flutter.embedding.engine.f.d: void <init>(io.flutter.embedding.engine.FlutterJNI,android.content.res.AssetManager)>",0,"<io.flutter.embedding.engine.f.e: void e(java.lang.String,f.a.c.a.c$a)>",1.0,1.0,2.0,2.0,1.0,5.0,6.0,1.0,1.0,1.0,6.0,4962.0,23085.0,4.65235792019347,104.92566601689408,2.0,2.0,1.0,5.0,6.0,1.0,1.0,1.0,6.0,4962.0,23085.0,4.65235792019347,104.92566601689408,1
<f.a.c.a.q: void <clinit>()>,0,<f.a.c.a.p: void <clinit>()>,1.0,1.0,6.0,6.0,4.0,14.0,2.0,1.0,1.0,1.0,2.0,4962.0,23085.0,4.65235792019347,104.92566601689408,6.0,6.0,4.0,14.0,2.0,1.0,1.0,1.0,2.0,4962.0,23085.0,4.65235792019347,104.92566601689408,0
"<io.flutter.embedding.engine.b: void <init>(android.content.Context,io.flutter.embedding.engine.h.d,io.flutter.embedding.engine.FlutterJNI,io.flutter.plugin.platform.n,java.lang.String[],boolean,boolean)>",0,<io.flutter.embedding.engine.b$a: void <init>(io.flutter.embedding.engine.b)>,1.0,1.0,6.0,1.0,1.0,1.0,45.0,1.0,1.0,1.0,45.0,4962.0,23085.0,4.65235792019347,104.92566601689408,6.0,1.0,1.0,1.0,45.0,1.0,1.0,1.0,45.0,4962.0,23085.0,4.65235792019347,104.92566601689408,1
<io.flutter.embedding.engine.j.i: void <init>(io.flutter.embedding.engine.f.d)>,0,"<f.a.c.a.j: void <init>(f.a.c.a.c,java.lang.String,f.a.c.a.k)>",1.0,1.0,7.0,1.0,1.0,9.0,5.0,1.0,1.0,1.0,5.0,4962.0,23085.0,4.65235792019347,104.92566601689408,7.0,1.0,1.0,9.0,5.0,1.0,1.0,1.0,5.0,4962.0,23085.0,4.65235792019347,104.92566601689408,1
"<io.flutter.embedding.engine.b: void <init>(android.content.Context,io.flutter.embedding.engine.h.d,io.flutter.embedding.engine.FlutterJNI,io.flutter.plugin.platform.n,java.lang.String[],boolean,boolean)>",0,<io.flutter.embedding.engine.j.n: void <init>(io.flutter.embedding.engine.f.d)>,1.0,1.0,6.0,1.0,5.0,1.0,45.0,1.0,1.0,1.0,45.0,4962.0,23085.0,4.65235792019347,104.92566601689408,6.0,1.0,5.0,1.0,45.0,1.0,1.0,1.0,45.0,4962.0,23085.0,4.65235792019347,104.92566601689408,1
"<io.flutter.embedding.engine.j.c: void <init>(io.flutter.embedding.engine.f.d,io.flutter.embedding.engine.FlutterJNI)>",0,"<f.a.c.a.a: void <init>(f.a.c.a.c,java.lang.String,f.a.c.a.h)>",1.0,1.0,2.0,2.0,1.0,5.0,5.0,1.0,1.0,1.0,5.0,4962.0,23085.0,4.65235792019347,104.92566601689408,2.0,2.0,1.0,5.0,5.0,1.0,1.0,1.0,5.0,4962.0,23085.0,4.65235792019347,104.92566601689408,1
