method,offset,target,flowdroid-trans,flowdroid-direct,flowdroid-trans#depth_from_main,flowdroid-trans#src_node_in_deg,flowdroid-trans#dest_node_out_deg,flowdroid-trans#dest_node_in_deg,flowdroid-trans#src_node_out_deg,flowdroid-trans#repeated_edges,flowdroid-trans#node_disjoint_paths_from_main,flowdroid-trans#edge_disjoint_paths_from_main,flowdroid-trans#fanout,flowdroid-trans#graph_node_count,flowdroid-trans#graph_edge_count,flowdroid-trans#graph_avg_deg,flowdroid-trans#graph_avg_edge_fanout,flowdroid-direct#depth_from_main,flowdroid-direct#src_node_in_deg,flowdroid-direct#dest_node_out_deg,flowdroid-direct#dest_node_in_deg,flowdroid-direct#src_node_out_deg,flowdroid-direct#repeated_edges,flowdroid-direct#node_disjoint_paths_from_main,flowdroid-direct#edge_disjoint_paths_from_main,flowdroid-direct#fanout,flowdroid-direct#graph_node_count,flowdroid-direct#graph_edge_count,flowdroid-direct#graph_avg_deg,flowdroid-direct#graph_avg_edge_fanout,wiretap
"<androidx.appcompat.widget.ResourceManagerInternal: android.graphics.drawable.Drawable getDrawable(android.content.Context,int,boolean)>",0,<androidx.appcompat.widget.DrawableUtils: void <clinit>()>,1.0,1.0,8.0,2.0,4.0,16.0,8.0,1.0,1.0,-1.0,8.0,23910.0,203743.0,8.521246340443328,175.52200075585418,8.0,2.0,4.0,16.0,8.0,1.0,1.0,-1.0,8.0,23910.0,203743.0,8.521246340443328,175.52200075585418,0
<androidx.lifecycle.LifecycleRegistry: void handleLifecycleEvent(androidx.lifecycle.Lifecycle$Event)>,0,<androidx.lifecycle.LifecycleRegistry: androidx.lifecycle.Lifecycle$State getStateAfter(androidx.lifecycle.Lifecycle$Event)>,1.0,1.0,3.0,10.0,8.0,3.0,2.0,1.0,1.0,-1.0,2.0,23910.0,203743.0,8.521246340443328,175.52200075585418,3.0,10.0,8.0,3.0,2.0,1.0,1.0,-1.0,2.0,23910.0,203743.0,8.521246340443328,175.52200075585418,1
"<androidx.activity.OnBackPressedDispatcher: void addCallback(androidx.lifecycle.LifecycleOwner,androidx.activity.OnBackPressedCallback)>",0,<androidx.activity.ComponentActivity: androidx.lifecycle.Lifecycle getLifecycle()>,1.0,1.0,7.0,1.0,0.0,9.0,9.0,1.0,1.0,-1.0,9.0,23910.0,203743.0,8.521246340443328,175.52200075585418,7.0,1.0,0.0,9.0,9.0,1.0,1.0,-1.0,9.0,23910.0,203743.0,8.521246340443328,175.52200075585418,0
<androidx.appcompat.widget.VectorEnabledTintResources: boolean shouldBeUsed()>,0,<androidx.appcompat.widget.VectorEnabledTintResources: void <clinit>()>,1.0,1.0,5.0,3.0,0.0,5.0,3.0,1.0,1.0,-1.0,3.0,23910.0,203743.0,8.521246340443328,175.52200075585418,5.0,3.0,0.0,5.0,3.0,1.0,1.0,-1.0,3.0,23910.0,203743.0,8.521246340443328,175.52200075585418,0
<androidx.lifecycle.LifecycleRegistry$1: void <clinit>()>,0,<androidx.lifecycle.Lifecycle$State: androidx.lifecycle.Lifecycle$State[] values()>,1.0,1.0,5.0,3.0,121.0,3.0,5.0,1.0,1.0,-1.0,5.0,23910.0,203743.0,8.521246340443328,175.52200075585418,5.0,3.0,121.0,3.0,5.0,1.0,1.0,-1.0,5.0,23910.0,203743.0,8.521246340443328,175.52200075585418,1
<androidx.fragment.app.FragmentActivity$HostCallbacks: void <init>(androidx.fragment.app.FragmentActivity)>,0,<androidx.fragment.app.FragmentHostCallback: void <init>(androidx.fragment.app.FragmentActivity)>,1.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,-1.0,1.0,23910.0,203743.0,8.521246340443328,175.52200075585418,5.0,1.0,2.0,1.0,1.0,1.0,1.0,-1.0,1.0,23910.0,203743.0,8.521246340443328,175.52200075585418,1
<androidx.arch.core.internal.FastSafeIterableMap: void <init>()>,0,<androidx.arch.core.internal.SafeIterableMap: void <init>()>,1.0,1.0,6.0,1.0,2.0,3.0,2.0,1.0,1.0,-1.0,2.0,23910.0,203743.0,8.521246340443328,175.52200075585418,6.0,1.0,2.0,3.0,2.0,1.0,1.0,-1.0,2.0,23910.0,203743.0,8.521246340443328,175.52200075585418,1
"<androidx.fragment.app.FragmentHostCallback: void <init>(android.app.Activity,android.content.Context,android.os.Handler,int)>",0,<androidx.fragment.app.FragmentManager: void <clinit>()>,1.0,1.0,7.0,1.0,2.0,35.0,5.0,1.0,1.0,-1.0,5.0,23910.0,203743.0,8.521246340443328,175.52200075585418,7.0,1.0,2.0,35.0,5.0,1.0,1.0,-1.0,5.0,23910.0,203743.0,8.521246340443328,175.52200075585418,0
"<androidx.appcompat.widget.ResourceManagerInternal: android.graphics.drawable.Drawable getDrawable(android.content.Context,int,boolean)>",0,"<androidx.appcompat.widget.ResourceManagerInternal: android.graphics.drawable.Drawable tintDrawable(android.content.Context,int,boolean,android.graphics.drawable.Drawable)>",1.0,1.0,8.0,2.0,28.0,2.0,8.0,1.0,1.0,-1.0,8.0,23910.0,203743.0,8.521246340443328,175.52200075585418,8.0,2.0,28.0,2.0,8.0,1.0,1.0,-1.0,8.0,23910.0,203743.0,8.521246340443328,175.52200075585418,1
"<androidx.fragment.app.FragmentHostCallback: void <init>(android.app.Activity,android.content.Context,android.os.Handler,int)>",0,<androidx.fragment.app.FragmentManagerImpl: void <init>()>,1.0,1.0,7.0,1.0,6.0,4.0,5.0,1.0,1.0,-1.0,5.0,23910.0,203743.0,8.521246340443328,175.52200075585418,7.0,1.0,6.0,4.0,5.0,1.0,1.0,-1.0,5.0,23910.0,203743.0,8.521246340443328,175.52200075585418,1
<rs.playradio.android.playradio.fragments.ContactType: void <clinit>()>,0,"<rs.playradio.android.playradio.fragments.ContactType: void <init>(java.lang.String,int,java.lang.String)>",1.0,1.0,3.0,8.0,1.0,1.0,21.0,1.0,1.0,-1.0,21.0,23910.0,203743.0,8.521246340443328,175.52200075585418,3.0,8.0,1.0,1.0,21.0,1.0,1.0,-1.0,21.0,23910.0,203743.0,8.521246340443328,175.52200075585418,1
<androidx.appcompat.widget.AppCompatDrawableManager: androidx.appcompat.widget.AppCompatDrawableManager get()>,0,<androidx.appcompat.widget.AppCompatDrawableManager: void <clinit>()>,1.0,1.0,7.0,4.0,1.0,16.0,2.0,1.0,1.0,-1.0,2.0,23910.0,203743.0,8.521246340443328,175.52200075585418,7.0,4.0,1.0,16.0,2.0,1.0,1.0,-1.0,2.0,23910.0,203743.0,8.521246340443328,175.52200075585418,0
