method,offset,target,flowdroid-trans,flowdroid-direct,flowdroid-trans#depth_from_main,flowdroid-trans#src_node_in_deg,flowdroid-trans#dest_node_out_deg,flowdroid-trans#dest_node_in_deg,flowdroid-trans#src_node_out_deg,flowdroid-trans#repeated_edges,flowdroid-trans#node_disjoint_paths_from_main,flowdroid-trans#edge_disjoint_paths_from_main,flowdroid-trans#fanout,flowdroid-trans#graph_node_count,flowdroid-trans#graph_edge_count,flowdroid-trans#graph_avg_deg,flowdroid-trans#graph_avg_edge_fanout,flowdroid-direct#depth_from_main,flowdroid-direct#src_node_in_deg,flowdroid-direct#dest_node_out_deg,flowdroid-direct#dest_node_in_deg,flowdroid-direct#src_node_out_deg,flowdroid-direct#repeated_edges,flowdroid-direct#node_disjoint_paths_from_main,flowdroid-direct#edge_disjoint_paths_from_main,flowdroid-direct#fanout,flowdroid-direct#graph_node_count,flowdroid-direct#graph_edge_count,flowdroid-direct#graph_avg_deg,flowdroid-direct#graph_avg_edge_fanout,wiretap
"<com.loopj.android.http.AsyncHttpClient$2: void process(cz.msebera.android.httpclient.HttpResponse,cz.msebera.android.httpclient.protocol.HttpContext)>",0,<cz.msebera.android.httpclient.entity.AbstractHttpEntity: cz.msebera.android.httpclient.Header getContentEncoding()>,1.0,1.0,6.0,3.0,0.0,7.0,20.0,1.0,1.0,-1.0,20.0,27965.0,284354.0,10.168210262828536,199.4917462036757,6.0,3.0,0.0,7.0,20.0,1.0,1.0,-1.0,20.0,27965.0,284354.0,10.168210262828536,199.4917462036757,0
<okhttp3.internal.http.BridgeInterceptor: okhttp3.Response intercept(okhttp3.Interceptor$Chain)>,0,<okhttp3.Request$Builder: okhttp3.Request build()>,1.0,1.0,8.0,1.0,2.0,6.0,70.0,1.0,1.0,-1.0,70.0,27965.0,284354.0,10.168210262828536,199.4917462036757,8.0,1.0,2.0,6.0,70.0,1.0,1.0,-1.0,70.0,27965.0,284354.0,10.168210262828536,199.4917462036757,1
<com.bumptech.glide.load.resource.bitmap.HardwareConfigState: boolean isHardwareConfigAllowedByDeviceModel()>,0,<com.bumptech.glide.load.resource.bitmap.HardwareConfigState: boolean isHardwareConfigDisallowedByB147430447()>,1.0,1.0,5.0,1.0,26.0,1.0,3.0,1.0,1.0,-1.0,3.0,27965.0,284354.0,10.168210262828536,199.4917462036757,5.0,1.0,26.0,1.0,3.0,1.0,1.0,-1.0,3.0,27965.0,284354.0,10.168210262828536,199.4917462036757,1
<com.bumptech.glide.load.engine.ActiveResources$1$1: void run()>,0,<com.loopj.android.http.AsyncHttpRequest: void run()>,1.0,1.0,3.0,79.0,9.0,80.0,219.0,1.0,1.0,-1.0,219.0,27965.0,284354.0,10.168210262828536,199.4917462036757,3.0,79.0,9.0,80.0,219.0,1.0,1.0,-1.0,219.0,27965.0,284354.0,10.168210262828536,199.4917462036757,0
"<cz.msebera.android.httpclient.conn.ssl.SSLSocketFactory: java.net.Socket connectSocket(int,java.net.Socket,cz.msebera.android.httpclient.HttpHost,java.net.InetSocketAddress,java.net.InetSocketAddress,cz.msebera.android.httpclient.protocol.HttpContext)>",0,"<cz.msebera.android.httpclient.util.Args: java.lang.Object notNull(java.lang.Object,java.lang.String)>",1.0,1.0,9.0,2.0,4.0,383.0,13.0,1.0,1.0,-1.0,13.0,27965.0,284354.0,10.168210262828536,199.4917462036757,9.0,2.0,4.0,383.0,13.0,1.0,1.0,-1.0,13.0,27965.0,284354.0,10.168210262828536,199.4917462036757,1
"<com.bumptech.glide.load.resource.bitmap.DefaultImageHeaderParser: int getOrientation(com.bumptech.glide.load.resource.bitmap.DefaultImageHeaderParser$Reader,com.bumptech.glide.load.engine.bitmap_recycle.ArrayPool)>",0,<com.bumptech.glide.load.resource.bitmap.DefaultImageHeaderParser$ByteBufferReader: int getUInt16()>,1.0,1.0,14.0,2.0,1.0,4.0,14.0,1.0,1.0,-1.0,14.0,27965.0,284354.0,10.168210262828536,199.4917462036757,14.0,2.0,1.0,4.0,14.0,1.0,1.0,-1.0,14.0,27965.0,284354.0,10.168210262828536,199.4917462036757,0
<cz.msebera.android.httpclient.impl.client.BasicCookieStore: java.util.List getCookies()>,0,<com.bumptech.glide.load.resource.bitmap.TransformationUtils$NoLock: void unlock()>,1.0,1.0,7.0,1.0,0.0,58.0,10.0,1.0,1.0,-1.0,10.0,27965.0,284354.0,10.168210262828536,199.4917462036757,7.0,1.0,0.0,58.0,10.0,1.0,1.0,-1.0,10.0,27965.0,284354.0,10.168210262828536,199.4917462036757,0
<cz.msebera.android.httpclient.conn.params.ConnManagerParams: void <clinit>()>,0,<cz.msebera.android.httpclient.conn.params.ConnManagerParams$1: void <init>()>,1.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,27965.0,284354.0,10.168210262828536,199.4917462036757,6.0,3.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,27965.0,284354.0,10.168210262828536,199.4917462036757,1
"<cz.msebera.android.httpclient.impl.client.AbstractHttpClient: cz.msebera.android.httpclient.client.methods.CloseableHttpResponse doExecute(cz.msebera.android.httpclient.HttpHost,cz.msebera.android.httpclient.HttpRequest,cz.msebera.android.httpclient.protocol.HttpContext)>",0,"<cz.msebera.android.httpclient.impl.client.DefaultRequestDirector: cz.msebera.android.httpclient.HttpResponse execute(cz.msebera.android.httpclient.HttpHost,cz.msebera.android.httpclient.HttpRequest,cz.msebera.android.httpclient.protocol.HttpContext)>",1.0,1.0,7.0,2.0,131.0,1.0,45.0,1.0,1.0,-1.0,45.0,27965.0,284354.0,10.168210262828536,199.4917462036757,7.0,2.0,131.0,1.0,45.0,1.0,1.0,-1.0,45.0,27965.0,284354.0,10.168210262828536,199.4917462036757,0
<com.bumptech.glide.load.ImageHeaderParser$ImageType: com.bumptech.glide.load.ImageHeaderParser$ImageType[] values()>,0,<com.bumptech.glide.RequestBuilder: com.bumptech.glide.RequestBuilder clone()>,1.0,1.0,22.0,1.0,4.0,73.0,122.0,1.0,1.0,-1.0,122.0,27965.0,284354.0,10.168210262828536,199.4917462036757,22.0,1.0,4.0,73.0,122.0,1.0,1.0,-1.0,122.0,27965.0,284354.0,10.168210262828536,199.4917462036757,0
<androidx.emoji2.text.EmojiCompatInitializer$BackgroundDefaultConfig: void <init>(android.content.Context)>,0,<androidx.emoji2.text.EmojiCompatInitializer$BackgroundDefaultLoader: void <init>(android.content.Context)>,1.0,1.0,6.0,1.0,2.0,1.0,3.0,1.0,1.0,-1.0,3.0,27965.0,284354.0,10.168210262828536,199.4917462036757,6.0,1.0,2.0,1.0,3.0,1.0,1.0,-1.0,3.0,27965.0,284354.0,10.168210262828536,199.4917462036757,1
<com.bumptech.glide.load.engine.DataCacheGenerator: boolean startNext()>,0,<com.bumptech.glide.load.engine.DecodeHelper: boolean hasLoadPath(java.lang.Class)>,1.0,1.0,6.0,2.0,1.0,3.0,98.0,1.0,1.0,-1.0,98.0,27965.0,284354.0,10.168210262828536,199.4917462036757,6.0,2.0,1.0,3.0,98.0,1.0,1.0,-1.0,98.0,27965.0,284354.0,10.168210262828536,199.4917462036757,1
"<cz.msebera.android.httpclient.client.protocol.RequestAddCookies: void process(cz.msebera.android.httpclient.HttpRequest,cz.msebera.android.httpclient.protocol.HttpContext)>",0,<cz.msebera.android.httpclient.message.BasicHeaderElementIterator: boolean hasNext()>,1.0,1.0,6.0,3.0,1.0,431.0,234.0,1.0,1.0,-1.0,234.0,27965.0,284354.0,10.168210262828536,199.4917462036757,6.0,3.0,1.0,431.0,234.0,1.0,1.0,-1.0,234.0,27965.0,284354.0,10.168210262828536,199.4917462036757,0
"<cz.msebera.android.httpclient.message.BasicLineParser: cz.msebera.android.httpclient.ProtocolVersion parseProtocolVersion(cz.msebera.android.httpclient.util.CharArrayBuffer,cz.msebera.android.httpclient.message.ParserCursor)>",0,<cz.msebera.android.httpclient.message.ParserCursor: int getUpperBound()>,1.0,1.0,9.0,2.0,0.0,10.0,19.0,1.0,1.0,-1.0,19.0,27965.0,284354.0,10.168210262828536,199.4917462036757,9.0,2.0,0.0,10.0,19.0,1.0,1.0,-1.0,19.0,27965.0,284354.0,10.168210262828536,199.4917462036757,1
<cz.msebera.android.httpclient.config.MessageConstraints: void <clinit>()>,0,<cz.msebera.android.httpclient.config.MessageConstraints$Builder: cz.msebera.android.httpclient.config.MessageConstraints build()>,1.0,1.0,7.0,6.0,2.0,2.0,2.0,1.0,1.0,-1.0,2.0,27965.0,284354.0,10.168210262828536,199.4917462036757,7.0,6.0,2.0,2.0,2.0,1.0,1.0,-1.0,2.0,27965.0,284354.0,10.168210262828536,199.4917462036757,1
"<cz.msebera.android.httpclient.client.protocol.ResponseProcessCookies: void processCookies(cz.msebera.android.httpclient.HeaderIterator,cz.msebera.android.httpclient.cookie.CookieSpec,cz.msebera.android.httpclient.cookie.CookieOrigin,cz.msebera.android.httpclient.client.CookieStore)>",0,<cz.msebera.android.httpclient.extras.HttpClientAndroidLog: boolean isDebugEnabled()>,1.0,1.0,7.0,1.0,0.0,82.0,166.0,1.0,1.0,-1.0,166.0,27965.0,284354.0,10.168210262828536,199.4917462036757,7.0,1.0,0.0,82.0,166.0,1.0,1.0,-1.0,166.0,27965.0,284354.0,10.168210262828536,199.4917462036757,0
<com.realdream.alphabetzoo.PredatorOrNot$2: void onClick(android.view.View)>,0,"<com.realdream.alphabetzoo.PredatorOrNot: void access$100(com.realdream.alphabetzoo.PredatorOrNot,android.net.Uri)>",1.0,1.0,2.0,3.0,1.0,2.0,34.0,1.0,1.0,-1.0,34.0,27965.0,284354.0,10.168210262828536,199.4917462036757,2.0,3.0,1.0,2.0,34.0,1.0,1.0,-1.0,34.0,27965.0,284354.0,10.168210262828536,199.4917462036757,1
"<com.bumptech.glide.load.ImageHeaderParserUtils: com.bumptech.glide.load.ImageHeaderParser$ImageType getType(java.util.List,java.nio.ByteBuffer)>",0,<com.bumptech.glide.load.ImageHeaderParserUtils$2: void <init>(java.nio.ByteBuffer)>,1.0,1.0,16.0,4.0,1.0,1.0,3.0,1.0,1.0,-1.0,3.0,27965.0,284354.0,10.168210262828536,199.4917462036757,16.0,4.0,1.0,1.0,3.0,1.0,1.0,-1.0,3.0,27965.0,284354.0,10.168210262828536,199.4917462036757,1
<com.bumptech.glide.request.BaseRequestOptions: com.bumptech.glide.request.BaseRequestOptions skipMemoryCache(boolean)>,0,<com.bumptech.glide.request.BaseRequestOptions: com.bumptech.glide.request.BaseRequestOptions clone()>,1.0,1.0,7.0,4.0,6.0,70.0,4.0,1.0,1.0,-1.0,4.0,27965.0,284354.0,10.168210262828536,199.4917462036757,7.0,4.0,6.0,70.0,4.0,1.0,1.0,-1.0,4.0,27965.0,284354.0,10.168210262828536,199.4917462036757,0
