method,offset,target,flowdroid-trans,flowdroid-direct,flowdroid-trans#depth_from_main,flowdroid-trans#src_node_in_deg,flowdroid-trans#dest_node_out_deg,flowdroid-trans#dest_node_in_deg,flowdroid-trans#src_node_out_deg,flowdroid-trans#repeated_edges,flowdroid-trans#node_disjoint_paths_from_main,flowdroid-trans#edge_disjoint_paths_from_main,flowdroid-trans#fanout,flowdroid-trans#graph_node_count,flowdroid-trans#graph_edge_count,flowdroid-trans#graph_avg_deg,flowdroid-trans#graph_avg_edge_fanout,flowdroid-direct#depth_from_main,flowdroid-direct#src_node_in_deg,flowdroid-direct#dest_node_out_deg,flowdroid-direct#dest_node_in_deg,flowdroid-direct#src_node_out_deg,flowdroid-direct#repeated_edges,flowdroid-direct#node_disjoint_paths_from_main,flowdroid-direct#edge_disjoint_paths_from_main,flowdroid-direct#fanout,flowdroid-direct#graph_node_count,flowdroid-direct#graph_edge_count,flowdroid-direct#graph_avg_deg,flowdroid-direct#graph_avg_edge_fanout,wiretap
"<io.flutter.view.VsyncWaiter: io.flutter.view.VsyncWaiter getInstance(android.hardware.display.DisplayManager,io.flutter.embedding.engine.FlutterJNI)>",0,<io.flutter.view.VsyncWaiter$DisplayListener: void register()>,1.0,1.0,9.0,1.0,1.0,1.0,7.0,1.0,1.0,-1.0,7.0,11181.0,73877.0,6.607369644933369,152.39854081784588,9.0,1.0,1.0,1.0,7.0,1.0,1.0,-1.0,7.0,11181.0,73877.0,6.607369644933369,152.39854081784588,1
<io.flutter.embedding.engine.dart.DartMessenger: void <init>(io.flutter.embedding.engine.FlutterJNI)>,0,"<io.flutter.embedding.engine.dart.DartMessenger: void <init>(io.flutter.embedding.engine.FlutterJNI,io.flutter.embedding.engine.dart.DartMessenger$TaskQueueFactory)>",1.0,1.0,3.0,1.0,5.0,1.0,2.0,1.0,1.0,-1.0,2.0,11181.0,73877.0,6.607369644933369,152.39854081784588,3.0,1.0,5.0,1.0,2.0,1.0,1.0,-1.0,2.0,11181.0,73877.0,6.607369644933369,152.39854081784588,1
<io.flutter.embedding.engine.systemchannels.PlatformChannel: void <init>(io.flutter.embedding.engine.dart.DartExecutor)>,0,"<io.flutter.plugin.common.MethodChannel: void <init>(io.flutter.plugin.common.BinaryMessenger,java.lang.String,io.flutter.plugin.common.MethodCodec)>",1.0,1.0,7.0,1.0,1.0,10.0,5.0,1.0,1.0,-1.0,5.0,11181.0,73877.0,6.607369644933369,152.39854081784588,7.0,1.0,1.0,10.0,5.0,1.0,1.0,-1.0,5.0,11181.0,73877.0,6.607369644933369,152.39854081784588,1
"<io.flutter.embedding.engine.loader.FlutterLoader: void ensureInitializationComplete(android.content.Context,java.lang.String[])>",0,"<io.flutter.Log: void e(java.lang.String,java.lang.String,java.lang.Throwable)>",1.0,1.0,6.0,2.0,1.0,11.0,42.0,1.0,1.0,-1.0,42.0,11181.0,73877.0,6.607369644933369,152.39854081784588,6.0,2.0,1.0,11.0,42.0,1.0,1.0,-1.0,42.0,11181.0,73877.0,6.607369644933369,152.39854081784588,1
"<io.flutter.embedding.engine.dart.DartExecutor$DefaultBinaryMessenger: void setMessageHandler(java.lang.String,io.flutter.plugin.common.BinaryMessenger$BinaryMessageHandler)>",0,"<io.flutter.embedding.engine.dart.DartMessenger: void setMessageHandler(java.lang.String,io.flutter.plugin.common.BinaryMessenger$BinaryMessageHandler)>",1.0,1.0,4.0,5.0,1.0,7.0,1.0,1.0,1.0,-1.0,1.0,11181.0,73877.0,6.607369644933369,152.39854081784588,4.0,5.0,1.0,7.0,1.0,1.0,1.0,-1.0,1.0,11181.0,73877.0,6.607369644933369,152.39854081784588,1
<io.flutter.embedding.engine.dart.DartExecutor: void onAttachedToJNI()>,0,<io.flutter.Log: void <clinit>()>,1.0,1.0,7.0,1.0,0.0,145.0,3.0,1.0,1.0,-1.0,3.0,11181.0,73877.0,6.607369644933369,152.39854081784588,7.0,1.0,0.0,145.0,3.0,1.0,1.0,-1.0,3.0,11181.0,73877.0,6.607369644933369,152.39854081784588,0
"<io.flutter.embedding.engine.systemchannels.RestorationChannel: void <init>(io.flutter.embedding.engine.dart.DartExecutor,boolean)>",0,"<io.flutter.plugin.common.MethodChannel: void <init>(io.flutter.plugin.common.BinaryMessenger,java.lang.String,io.flutter.plugin.common.MethodCodec)>",1.0,1.0,7.0,1.0,1.0,10.0,3.0,1.0,1.0,-1.0,3.0,11181.0,73877.0,6.607369644933369,152.39854081784588,7.0,1.0,1.0,10.0,3.0,1.0,1.0,-1.0,3.0,11181.0,73877.0,6.607369644933369,152.39854081784588,1
<io.flutter.embedding.android.FlutterActivity: void switchLaunchThemeForNormalTheme()>,0,<io.flutter.Log: void <clinit>()>,1.0,1.0,3.0,1.0,0.0,145.0,6.0,1.0,1.0,-1.0,6.0,11181.0,73877.0,6.607369644933369,152.39854081784588,3.0,1.0,0.0,145.0,6.0,1.0,1.0,-1.0,6.0,11181.0,73877.0,6.607369644933369,152.39854081784588,0
<io.flutter.embedding.engine.systemchannels.MouseCursorChannel: void <init>(io.flutter.embedding.engine.dart.DartExecutor)>,0,<io.flutter.plugin.common.StandardMethodCodec: void <clinit>()>,1.0,1.0,7.0,1.0,2.0,7.0,5.0,1.0,1.0,-1.0,5.0,11181.0,73877.0,6.607369644933369,152.39854081784588,7.0,1.0,2.0,7.0,5.0,1.0,1.0,-1.0,5.0,11181.0,73877.0,6.607369644933369,152.39854081784588,0
<io.flutter.FlutterInjector$Builder: void fillDefaults()>,0,"<io.flutter.FlutterInjector$Builder$NamedThreadFactory: void <init>(io.flutter.FlutterInjector$Builder,io.flutter.FlutterInjector$1)>",1.0,1.0,7.0,1.0,1.0,1.0,5.0,1.0,1.0,-1.0,5.0,11181.0,73877.0,6.607369644933369,152.39854081784588,7.0,1.0,1.0,1.0,5.0,1.0,1.0,-1.0,5.0,11181.0,73877.0,6.607369644933369,152.39854081784588,1
