method,offset,target,flowdroid-trans,flowdroid-direct,flowdroid-trans#depth_from_main,flowdroid-trans#src_node_in_deg,flowdroid-trans#dest_node_out_deg,flowdroid-trans#dest_node_in_deg,flowdroid-trans#src_node_out_deg,flowdroid-trans#repeated_edges,flowdroid-trans#node_disjoint_paths_from_main,flowdroid-trans#edge_disjoint_paths_from_main,flowdroid-trans#fanout,flowdroid-trans#graph_node_count,flowdroid-trans#graph_edge_count,flowdroid-trans#graph_avg_deg,flowdroid-trans#graph_avg_edge_fanout,flowdroid-direct#depth_from_main,flowdroid-direct#src_node_in_deg,flowdroid-direct#dest_node_out_deg,flowdroid-direct#dest_node_in_deg,flowdroid-direct#src_node_out_deg,flowdroid-direct#repeated_edges,flowdroid-direct#node_disjoint_paths_from_main,flowdroid-direct#edge_disjoint_paths_from_main,flowdroid-direct#fanout,flowdroid-direct#graph_node_count,flowdroid-direct#graph_edge_count,flowdroid-direct#graph_avg_deg,flowdroid-direct#graph_avg_edge_fanout,wiretap
<androidx.emoji2.text.FontRequestEmojiCompatConfig$FontRequestMetadataLoader: void createMetadata()>,0,<androidx.emoji2.text.FontRequestEmojiCompatConfig$FontRequestMetadataLoader: androidx.core.provider.FontsContractCompat$FontInfo retrieveFontInfo()>,1.0,1.0,4.0,1.0,9.0,1.0,21.0,1.0,1.0,-1.0,21.0,12703.0,95148.0,7.490199165551444,138.6200866019254,4.0,1.0,9.0,1.0,21.0,1.0,1.0,-1.0,21.0,12703.0,95148.0,7.490199165551444,138.6200866019254,1
<androidx.emoji2.text.MetadataListReader$ByteBufferReader: long readUnsignedInt()>,0,<androidx.emoji2.text.MetadataListReader: long toUnsignedInt(int)>,1.0,1.0,8.0,1.0,0.0,2.0,1.0,1.0,1.0,-1.0,1.0,12703.0,95148.0,7.490199165551444,138.6200866019254,8.0,1.0,0.0,2.0,1.0,1.0,1.0,-1.0,1.0,12703.0,95148.0,7.490199165551444,138.6200866019254,1
"<org.apache.cordova.file.FileUtils: org.json.JSONArray access$1400(org.apache.cordova.file.FileUtils,java.lang.String)>",0,<org.apache.cordova.file.FileUtils: org.json.JSONArray readEntries(java.lang.String)>,1.0,1.0,5.0,2.0,5.0,1.0,1.0,1.0,1.0,-1.0,1.0,12703.0,95148.0,7.490199165551444,138.6200866019254,5.0,2.0,5.0,1.0,1.0,1.0,1.0,-1.0,1.0,12703.0,95148.0,7.490199165551444,138.6200866019254,1
<org.apache.cordova.CallbackContext: void sendPluginResult(org.apache.cordova.PluginResult)>,0,<org.apache.cordova.LOG: void <clinit>()>,1.0,1.0,4.0,29.0,0.0,83.0,8.0,1.0,1.0,-1.0,8.0,12703.0,95148.0,7.490199165551444,138.6200866019254,4.0,29.0,0.0,83.0,8.0,1.0,1.0,-1.0,8.0,12703.0,95148.0,7.490199165551444,138.6200866019254,0
<androidx.fragment.app.FragmentManager: boolean execPendingActions(boolean)>,0,<androidx.fragment.app.FragmentStore: void burpActive()>,1.0,1.0,4.0,8.0,28.0,2.0,7.0,1.0,1.0,-1.0,7.0,12703.0,95148.0,7.490199165551444,138.6200866019254,4.0,8.0,28.0,2.0,7.0,1.0,1.0,-1.0,7.0,12703.0,95148.0,7.490199165551444,138.6200866019254,1
<androidx.appcompat.widget.TintContextWrapper: boolean shouldWrap(android.content.Context)>,0,<androidx.appcompat.widget.VectorEnabledTintResources: void <clinit>()>,1.0,1.0,8.0,1.0,0.0,5.0,8.0,1.0,1.0,-1.0,8.0,12703.0,95148.0,7.490199165551444,138.6200866019254,8.0,1.0,0.0,5.0,8.0,1.0,1.0,-1.0,8.0,12703.0,95148.0,7.490199165551444,138.6200866019254,0
"<androidx.activity.result.ActivityResultRegistry: androidx.activity.result.ActivityResultLauncher register(java.lang.String,androidx.activity.result.contract.ActivityResultContract,androidx.activity.result.ActivityResultCallback)>",0,<androidx.collection.SimpleArrayMap: java.lang.Object remove(java.lang.Object)>,1.0,1.0,10.0,1.0,2.0,26.0,81.0,1.0,1.0,-1.0,81.0,12703.0,95148.0,7.490199165551444,138.6200866019254,10.0,1.0,2.0,26.0,81.0,1.0,1.0,-1.0,81.0,12703.0,95148.0,7.490199165551444,138.6200866019254,0
<androidx.appcompat.app.AppCompatDelegateImpl: android.view.ViewGroup createSubDecor()>,0,<androidx.appcompat.app.AppCompatDelegateImpl$5: void <init>(androidx.appcompat.app.AppCompatDelegateImpl)>,1.0,1.0,7.0,1.0,1.0,1.0,45.0,1.0,1.0,-1.0,45.0,12703.0,95148.0,7.490199165551444,138.6200866019254,7.0,1.0,1.0,1.0,45.0,1.0,1.0,-1.0,45.0,12703.0,95148.0,7.490199165551444,138.6200866019254,1
<org.apache.cordova.CordovaWebViewImpl$2: void run()>,0,<androidx.appcompat.app.AppCompatDelegateImpl$2: void run()>,1.0,1.0,3.0,47.0,1.0,47.0,202.0,1.0,1.0,-1.0,202.0,12703.0,95148.0,7.490199165551444,138.6200866019254,3.0,47.0,1.0,47.0,202.0,1.0,1.0,-1.0,202.0,12703.0,95148.0,7.490199165551444,138.6200866019254,0
<androidx.appcompat.view.WindowCallbackWrapper: boolean dispatchKeyEvent(android.view.KeyEvent)>,0,<androidx.core.app.ComponentActivity: boolean dispatchKeyEvent(android.view.KeyEvent)>,1.0,1.0,3.0,3.0,4.0,3.0,7.0,1.0,1.0,-1.0,7.0,12703.0,95148.0,7.490199165551444,138.6200866019254,3.0,3.0,4.0,3.0,7.0,1.0,1.0,-1.0,7.0,12703.0,95148.0,7.490199165551444,138.6200866019254,0
"<kotlin.collections.ArraysKt___ArraysKt: java.util.Collection toCollection(java.lang.Object[],java.util.Collection)>",0,<androidx.collection.ArraySet: boolean add(java.lang.Object)>,1.0,1.0,8.0,1.0,382.0,12.0,33.0,1.0,1.0,-1.0,33.0,12703.0,95148.0,7.490199165551444,138.6200866019254,8.0,1.0,382.0,12.0,33.0,1.0,1.0,-1.0,33.0,12703.0,95148.0,7.490199165551444,138.6200866019254,0
"<androidx.appcompat.widget.ResourceManagerInternal: android.graphics.drawable.Drawable getDrawable(android.content.Context,int,boolean)>",0,"<androidx.appcompat.widget.ResourceManagerInternal: android.graphics.drawable.Drawable createDrawableIfNeeded(android.content.Context,int)>",1.0,1.0,7.0,2.0,20.0,1.0,8.0,1.0,1.0,-1.0,8.0,12703.0,95148.0,7.490199165551444,138.6200866019254,7.0,2.0,20.0,1.0,8.0,1.0,1.0,-1.0,8.0,12703.0,95148.0,7.490199165551444,138.6200866019254,1
