method,offset,target,flowdroid-trans,flowdroid-direct,flowdroid-trans#depth_from_main,flowdroid-trans#src_node_in_deg,flowdroid-trans#dest_node_out_deg,flowdroid-trans#dest_node_in_deg,flowdroid-trans#src_node_out_deg,flowdroid-trans#repeated_edges,flowdroid-trans#node_disjoint_paths_from_main,flowdroid-trans#edge_disjoint_paths_from_main,flowdroid-trans#fanout,flowdroid-trans#graph_node_count,flowdroid-trans#graph_edge_count,flowdroid-trans#graph_avg_deg,flowdroid-trans#graph_avg_edge_fanout,flowdroid-direct#depth_from_main,flowdroid-direct#src_node_in_deg,flowdroid-direct#dest_node_out_deg,flowdroid-direct#dest_node_in_deg,flowdroid-direct#src_node_out_deg,flowdroid-direct#repeated_edges,flowdroid-direct#node_disjoint_paths_from_main,flowdroid-direct#edge_disjoint_paths_from_main,flowdroid-direct#fanout,flowdroid-direct#graph_node_count,flowdroid-direct#graph_edge_count,flowdroid-direct#graph_avg_deg,flowdroid-direct#graph_avg_edge_fanout,wiretap
<com.getcapacitor.Bridge: void onNewIntent(android.content.Intent)>,0,<androidx.arch.core.internal.SafeIterableMap$ListIterator: java.util.Map$Entry next()>,1.0,1.0,5.0,1.0,1.0,178.0,40.0,1.0,1.0,-1.0,40.0,11971.0,65005.0,5.430206331968925,119.06716406430274,5.0,1.0,1.0,178.0,40.0,1.0,1.0,-1.0,40.0,11971.0,65005.0,5.430206331968925,119.06716406430274,0
<com.getcapacitor.Bridge: void onPause()>,0,<com.getcapacitor.Plugin: void handleOnPause()>,1.0,1.0,3.0,1.0,0.0,1.0,41.0,1.0,1.0,-1.0,41.0,11971.0,65005.0,5.430206331968925,119.06716406430274,3.0,1.0,0.0,1.0,41.0,1.0,1.0,-1.0,41.0,11971.0,65005.0,5.430206331968925,119.06716406430274,1
"<androidx.appcompat.app.AppCompatDelegateImpl: boolean preparePanel(androidx.appcompat.app.AppCompatDelegateImpl$PanelFeatureState,android.view.KeyEvent)>",0,"<androidx.appcompat.view.WindowCallbackWrapper: boolean onPreparePanel(int,android.view.View,android.view.Menu)>",1.0,1.0,4.0,6.0,6.0,7.0,32.0,1.0,1.0,-1.0,32.0,11971.0,65005.0,5.430206331968925,119.06716406430274,4.0,6.0,6.0,7.0,32.0,1.0,1.0,-1.0,32.0,11971.0,65005.0,5.430206331968925,119.06716406430274,0
<androidx.lifecycle.LifecycleRegistry: void addObserver(androidx.lifecycle.LifecycleObserver)>,0,"<androidx.arch.core.internal.FastSafeIterableMap: java.lang.Object putIfAbsent(java.lang.Object,java.lang.Object)>",1.0,1.0,7.0,9.0,3.0,5.0,19.0,1.0,1.0,-1.0,19.0,11971.0,65005.0,5.430206331968925,119.06716406430274,7.0,9.0,3.0,5.0,19.0,1.0,1.0,-1.0,19.0,11971.0,65005.0,5.430206331968925,119.06716406430274,1
<com.getcapacitor.Bridge: void execute(java.lang.Runnable)>,0,<org.apache.cordova.inappbrowser.InAppBrowser$1: void run()>,1.0,1.0,9.0,1.0,33.0,43.0,196.0,1.0,1.0,-1.0,196.0,11971.0,65005.0,5.430206331968925,119.06716406430274,9.0,1.0,33.0,43.0,196.0,1.0,1.0,-1.0,196.0,11971.0,65005.0,5.430206331968925,119.06716406430274,0
<androidx.fragment.app.FragmentManagerViewModel$1: androidx.lifecycle.ViewModel create(java.lang.Class)>,0,<androidx.fragment.app.FragmentManagerViewModel: void <clinit>()>,1.0,1.0,13.0,2.0,1.0,4.0,2.0,1.0,1.0,-1.0,2.0,11971.0,65005.0,5.430206331968925,119.06716406430274,13.0,2.0,1.0,4.0,2.0,1.0,1.0,-1.0,2.0,11971.0,65005.0,5.430206331968925,119.06716406430274,0
<androidx.appcompat.view.menu.MenuBuilder: void onItemsChanged(boolean)>,0,<androidx.appcompat.view.menu.MenuBuilder: void dispatchPresenterUpdate(boolean)>,1.0,1.0,6.0,21.0,22.0,1.0,1.0,1.0,1.0,-1.0,1.0,11971.0,65005.0,5.430206331968925,119.06716406430274,6.0,21.0,22.0,1.0,1.0,1.0,1.0,-1.0,1.0,11971.0,65005.0,5.430206331968925,119.06716406430274,1
<com.getcapacitor.WebViewLocalServer: void createHostingDetails()>,0,<androidx.collection.MapCollections$ArrayIterator: boolean hasNext()>,1.0,1.0,9.0,2.0,0.0,178.0,17.0,1.0,1.0,-1.0,17.0,11971.0,65005.0,5.430206331968925,119.06716406430274,9.0,2.0,0.0,178.0,17.0,1.0,1.0,-1.0,17.0,11971.0,65005.0,5.430206331968925,119.06716406430274,0
"<androidx.appcompat.widget.ResourceManagerInternal: android.graphics.drawable.Drawable tintDrawable(android.content.Context,int,boolean,android.graphics.drawable.Drawable)>",0,"<androidx.appcompat.widget.AppCompatDrawableManager$1: boolean tintDrawable(android.content.Context,int,android.graphics.drawable.Drawable)>",1.0,1.0,6.0,2.0,7.0,1.0,28.0,1.0,1.0,-1.0,28.0,11971.0,65005.0,5.430206331968925,119.06716406430274,6.0,2.0,7.0,1.0,28.0,1.0,1.0,-1.0,28.0,11971.0,65005.0,5.430206331968925,119.06716406430274,0
<org.apache.cordova.inappbrowser.InAppBrowser$7: void run()>,0,<org.apache.cordova.inappbrowser.InAppBrowser: void <clinit>()>,1.0,1.0,3.0,44.0,5.0,9.0,120.0,1.0,1.0,-1.0,120.0,11971.0,65005.0,5.430206331968925,119.06716406430274,3.0,44.0,5.0,9.0,120.0,1.0,1.0,-1.0,120.0,11971.0,65005.0,5.430206331968925,119.06716406430274,0
<androidx.appcompat.widget.VectorEnabledTintResources: boolean shouldBeUsed()>,0,<androidx.appcompat.widget.VectorEnabledTintResources: boolean isCompatVectorFromResourcesEnabled()>,1.0,1.0,4.0,3.0,1.0,1.0,3.0,1.0,1.0,-1.0,3.0,11971.0,65005.0,5.430206331968925,119.06716406430274,4.0,3.0,1.0,1.0,3.0,1.0,1.0,-1.0,3.0,11971.0,65005.0,5.430206331968925,119.06716406430274,1
